Date,Open,High,Low,Close,Adj Close,Volume
2017-09-20,39.474998,39.564999,38.457500,39.017502,37.356792,211805600
2017-09-21,38.950001,38.950001,38.187500,38.347500,36.715305,150046800
2017-09-22,37.884998,38.067501,37.639999,37.972500,36.356277,186581600
2017-09-25,37.497501,37.957500,37.290001,37.637501,36.035534,177549200
2017-09-26,37.945000,38.480000,37.922501,38.285000,36.655476,146640000
2017-09-27,38.450001,38.680000,38.384998,38.557499,36.916378,102016800
2017-09-28,38.472500,38.570000,38.174999,38.320000,36.688988,88022000
2017-09-29,38.302502,38.532501,38.000000,38.529999,36.890041,105199200
2017-10-02,38.564999,38.612499,38.180000,38.452499,36.815842,74795200
2017-10-03,38.502499,38.772499,38.477501,38.619999,36.976215,64921200
2017-10-04,38.407501,38.465000,38.115002,38.369999,36.736858,80655200
2017-10-05,38.544998,38.860001,38.512501,38.847500,37.194031,85135200
2017-10-06,38.742500,38.872501,38.639999,38.825001,37.172482,69630400
2017-10-09,38.952499,39.182499,38.872501,38.959999,37.301739,65051600
2017-10-10,39.014999,39.500000,38.775002,38.974998,37.316097,62468000
2017-10-11,38.992500,39.244999,38.937500,39.137501,37.471695,67622400
2017-10-12,39.087502,39.342499,38.932499,39.000000,37.340038,64500400
2017-10-13,39.182499,39.320000,39.102501,39.247501,37.577011,65576800
2017-10-16,39.474998,40.000000,39.412498,39.970001,38.268757,96486000
2017-10-17,39.945000,40.217499,39.807499,40.117500,38.409981,75989200
2017-10-18,40.105000,40.177502,39.900002,39.939999,38.240032,65496800
2017-10-19,39.187500,39.270000,38.755001,38.994999,37.335255,170336800
2017-10-20,39.152500,39.437500,38.990002,39.062500,37.399876,95896400
2017-10-23,39.222500,39.422501,38.875000,39.042500,37.380730,87937200
2017-10-24,39.072498,39.355000,39.049999,39.275002,37.603333,71028800
2017-10-25,39.227501,39.387501,38.817501,39.102501,37.438175,84828400
2017-10-26,39.307499,39.457500,39.195000,39.352501,37.677536,68002000
2017-10-27,39.822498,40.900002,39.674999,40.762501,39.027523,177816800
2017-10-30,40.972500,42.017502,40.930000,41.680000,39.905975,178803200
2017-10-31,41.974998,42.412498,41.735001,42.259998,40.461285,144187200
2017-11-01,42.467499,42.485001,41.402500,41.722500,39.946659,134551200
2017-11-02,41.650002,42.125000,41.320000,42.027500,40.238678,165573600
2017-11-03,43.500000,43.564999,42.779999,43.125000,41.289471,237594400
2017-11-06,43.092499,43.747501,42.930000,43.562500,41.708344,140105200
2017-11-07,43.477501,43.812500,43.400002,43.702499,41.842384,97446000
2017-11-08,43.665001,44.060001,43.582500,44.060001,42.184669,97638000
2017-11-09,43.777500,44.025002,43.285000,43.970001,42.098503,117930400
2017-11-10,43.777500,43.845001,43.567501,43.667500,41.959171,100582000
2017-11-13,43.375000,43.625000,43.349998,43.492500,41.791023,67928400
2017-11-14,43.259998,43.369999,42.794998,42.834999,41.159245,99130000
2017-11-15,42.492500,42.580002,42.095001,42.270000,40.616352,116632400
2017-11-16,42.794998,42.967499,42.575001,42.775002,41.101593,94550000
2017-11-17,42.759998,42.847500,42.410000,42.537498,40.873390,87598000
2017-11-20,42.572498,42.639999,42.389999,42.494999,40.832546,65049600
2017-11-21,42.695000,43.424999,42.695000,43.285000,41.591640,100525200
2017-11-22,43.340000,43.750000,43.262501,43.740002,42.028839,102355600
2017-11-24,43.775002,43.875000,43.662498,43.742500,42.031242,56106800
2017-11-27,43.762501,43.770000,43.334999,43.522499,41.819843,82867200
2017-11-28,43.575001,43.717499,42.965000,43.267502,41.574829,105715200
2017-11-29,43.157501,43.230000,41.790001,42.369999,40.712433,166665600
2017-11-30,42.607498,43.035000,42.110001,42.962502,41.281757,166108800
2017-12-01,42.487499,42.917500,42.125000,42.762501,41.089584,159037200
2017-12-04,43.119999,43.154999,42.407501,42.450001,40.789307,130169600
2017-12-05,42.264999,42.880001,42.099998,42.410000,40.750870,109400800
2017-12-06,41.875000,42.549999,41.615002,42.252499,40.599529,114240000
2017-12-07,42.257500,42.610001,42.227501,42.330002,40.674004,102693200
2017-12-08,42.622501,42.750000,42.205002,42.342499,40.686008,93420800
2017-12-11,42.299999,43.222500,42.197498,43.167500,41.478737,141095200
2017-12-12,43.037498,43.097500,42.865002,42.924999,41.245724,77636800
2017-12-13,43.125000,43.384998,43.000000,43.067501,41.382652,95273600
2017-12-14,43.099998,43.282501,42.912498,43.055000,41.370640,81906000
2017-12-15,43.407501,43.542500,43.115002,43.492500,41.791023,160677200
2017-12-18,43.720001,44.299999,43.715000,44.105000,42.379566,117684400
2017-12-19,43.757500,43.847500,43.522499,43.634998,41.927948,109745600
2017-12-20,43.717499,43.855000,43.312500,43.587502,41.882305,93902400
2017-12-21,43.542500,44.005001,43.525002,43.752499,42.040852,83799600
2017-12-22,43.669998,43.855000,43.625000,43.752499,42.040852,65397600
2017-12-26,42.700001,42.867500,42.419998,42.642502,40.974274,132742000
2017-12-27,42.525002,42.695000,42.427502,42.650002,40.981483,85992800
2017-12-28,42.750000,42.962502,42.619999,42.770000,41.096786,65920800
2017-12-29,42.630001,42.647499,42.305000,42.307499,40.652374,103999600
2018-01-02,42.540001,43.075001,42.314999,43.064999,41.380238,102223600
2018-01-03,43.132500,43.637501,42.990002,43.057499,41.373032,118071600
2018-01-04,43.134998,43.367500,43.020000,43.257500,41.565216,89738400
2018-01-05,43.360001,43.842499,43.262501,43.750000,42.038452,94640000
2018-01-08,43.587502,43.902500,43.482498,43.587502,41.882305,82271200
2018-01-09,43.637501,43.764999,43.352501,43.582500,41.877506,86336000
2018-01-10,43.290001,43.575001,43.250000,43.572498,41.867889,95839600
2018-01-11,43.647499,43.872501,43.622501,43.820000,42.105709,74670800
2018-01-12,44.044998,44.340000,43.912498,44.272499,42.540501,101672400
2018-01-16,44.474998,44.847500,44.035000,44.047501,42.324310,118263600
2018-01-17,44.037498,44.812500,43.767502,44.775002,43.023350,137547200
2018-01-18,44.842499,45.025002,44.562500,44.814999,43.061787,124773600
2018-01-19,44.652500,44.895000,44.352501,44.615002,42.869610,129700400
2018-01-22,44.325001,44.445000,44.150002,44.250000,42.518894,108434400
2018-01-23,44.325001,44.860001,44.205002,44.259998,42.528496,130756400
2018-01-24,44.312500,44.325001,43.299999,43.555000,41.851074,204420400
2018-01-25,43.627499,43.737499,42.632500,42.777500,41.103992,166116000
2018-01-26,43.000000,43.000000,42.514999,42.877499,41.200081,156572000
2018-01-29,42.540001,42.540001,41.767502,41.990002,40.347298,202561600
2018-01-30,41.382500,41.842499,41.174999,41.742500,40.109482,184192800
2018-01-31,41.717499,42.110001,41.625000,41.857498,40.219990,129915600
2018-02-01,41.792500,42.154999,41.689999,41.945000,40.304066,188923200
2018-02-02,41.500000,41.700001,40.025002,40.125000,38.555264,346375200
2018-02-05,39.775002,40.970001,39.000000,39.122501,37.591980,290954000
2018-02-06,38.707500,40.930000,38.500000,40.757500,39.163017,272975200
2018-02-07,40.772499,40.849998,39.767502,39.884998,38.324650,206434400
2018-02-08,40.072498,40.250000,38.757500,38.787498,37.270084,217562000
2018-02-09,39.267502,39.472500,37.560001,39.102501,37.725952,282690400
2018-02-12,39.625000,40.972500,39.377499,40.677502,39.245506,243278000
2018-02-13,40.487499,41.187500,40.412498,41.084999,39.638657,130196800
2018-02-14,40.759998,41.884998,40.720001,41.842499,40.369492,162579600
2018-02-15,42.447498,43.272499,42.250000,43.247501,41.725037,204588800
2018-02-16,43.090000,43.705002,42.942501,43.107498,41.589962,160704400
2018-02-20,43.012501,43.564999,42.855000,42.962502,41.450069,135722000
2018-02-21,43.207500,43.529999,42.752499,42.767502,41.261936,149886400
2018-02-22,42.950001,43.487499,42.927502,43.125000,41.606850,123967600
2018-02-23,43.417500,43.912498,43.384998,43.875000,42.330452,135249600
2018-02-26,44.087502,44.847500,44.052502,44.742500,43.167404,152648800
2018-02-27,44.775002,45.119999,44.540001,44.597500,43.027515,155712400
2018-02-28,44.814999,45.154999,44.512501,44.529999,42.962379,151128400
2018-03-01,44.634998,44.945000,43.165001,43.750000,42.209846,195208000
2018-03-02,43.200001,44.075001,43.112499,44.052502,42.501698,153816000
2018-03-05,43.802502,44.435001,43.630001,44.205002,42.648827,113605600
2018-03-06,44.477501,44.562500,44.032501,44.167500,42.612656,95154000
2018-03-07,43.735001,43.962502,43.567501,43.757500,42.217075,126814000
2018-03-08,43.869999,44.279999,43.767502,44.235001,42.677765,95096400
2018-03-09,44.490002,45.000000,44.347500,44.994999,43.411015,128740800
2018-03-12,45.072498,45.597500,45.052502,45.430000,43.830696,128828400
2018-03-13,45.647499,45.875000,44.810001,44.992500,43.408604,126774000
2018-03-14,45.080002,45.130001,44.452499,44.610001,43.039566,117473600
2018-03-15,44.625000,45.060001,44.517502,44.662498,43.090221,90975200
2018-03-16,44.662498,44.779999,44.404999,44.505001,42.938263,157618800
2018-03-19,44.330002,44.367500,43.415001,43.825001,42.282200,133787200
2018-03-20,43.810001,44.200001,43.735001,43.810001,42.267731,78597600
2018-03-21,43.759998,43.772499,42.814999,42.817501,41.310173,148219600
2018-03-22,42.500000,43.169998,42.150002,42.212502,40.726467,165963200
2018-03-23,42.097500,42.480000,41.235001,41.235001,39.783379,164115200
2018-03-26,42.017502,43.275002,41.610001,43.192501,41.671970,150164800
2018-03-27,43.419998,43.787498,41.730000,42.084999,40.603455,163690400
2018-03-28,41.812500,42.505001,41.297501,41.619999,40.154827,166674000
2018-03-29,41.952499,42.937500,41.724998,41.945000,40.468391,153594000
2018-04-02,41.660000,42.235001,41.117500,41.669998,40.203072,150347200
2018-04-03,41.910000,42.187500,41.220001,42.097500,40.615520,121112000
2018-04-04,41.220001,43.002499,41.192501,42.902500,41.392178,138422000
2018-04-05,43.145000,43.557499,43.020000,43.200001,41.679203,107732800
2018-04-06,42.742500,43.119999,42.049999,42.095001,40.613106,140021200
2018-04-09,42.470001,43.272499,42.462502,42.512501,41.015907,116070800
2018-04-10,43.250000,43.500000,42.882500,43.312500,41.787750,113634400
2018-04-11,43.057499,43.480000,42.924999,43.110001,41.592369,89726400
2018-04-12,43.352501,43.750000,43.259998,43.535000,42.002415,91557200
2018-04-13,43.695000,43.959999,43.462502,43.682499,42.144722,100497200
2018-04-16,43.757500,44.047501,43.707500,43.955002,42.407627,86313600
2018-04-17,44.122501,44.735001,44.102501,44.560001,42.991322,106421600
2018-04-18,44.452499,44.705002,44.220001,44.459999,42.894844,83018000
2018-04-19,43.439999,43.847500,43.165001,43.200001,41.679203,139235200
2018-04-20,42.650002,42.805000,41.357498,41.430000,39.971523,261964400
2018-04-23,41.707500,41.730000,41.022499,41.310001,39.855740,146062000
2018-04-24,41.417500,41.582500,40.305000,40.735001,39.300983,134768000
2018-04-25,40.654999,41.355000,40.602501,40.912498,39.472229,113528400
2018-04-26,41.029999,41.432499,40.842499,41.055000,39.609722,111852000
2018-04-27,41.000000,41.082500,40.157501,40.580002,39.151443,142623200
2018-04-30,40.532501,41.814999,40.459999,41.314999,39.860565,169709600
2018-05-01,41.602501,42.299999,41.317501,42.275002,40.786770,214277600
2018-05-02,43.807499,44.437500,43.450001,44.142502,42.588531,266157600
2018-05-03,43.970001,44.375000,43.610001,44.222500,42.665707,136272800
2018-05-04,44.562500,46.062500,44.542500,45.957500,44.339626,224805200
2018-05-07,46.294998,46.917500,46.187500,46.290001,44.660423,169805600
2018-05-08,46.247501,46.555000,45.917500,46.512501,44.875103,113611200
2018-05-09,46.637501,46.849998,46.305000,46.840000,45.191067,92844800
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.837475,111957200
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.663143,104848800
2018-05-14,47.252499,47.382500,46.965000,47.037498,45.556606,83115200
2018-05-15,46.695000,46.767502,46.275002,46.610001,45.142567,94780800
2018-05-16,46.517502,47.115002,46.500000,47.044998,45.563873,76732400
2018-05-17,47.000000,47.227501,46.590000,46.747501,45.275738,69176000
2018-05-18,46.797501,46.952499,46.532501,46.577499,45.111092,73190800
2018-05-21,47.000000,47.317501,46.727501,46.907501,45.430706,73603200
2018-05-22,47.095001,47.220001,46.695000,46.790001,45.316906,60962800
2018-05-23,46.587502,47.125000,46.439999,47.090000,45.607460,80233600
2018-05-24,47.192501,47.209999,46.552502,47.037498,45.556606,92936000
2018-05-25,47.057499,47.412498,46.912498,47.145000,45.660728,69844000
2018-05-29,46.900002,47.187500,46.717499,46.974998,45.496067,90056400
2018-05-30,46.930000,47.000000,46.695000,46.875000,45.399216,74762000
2018-05-31,46.805000,47.057499,46.535000,46.717499,45.246677,109931200
2018-06-01,46.997501,47.564999,46.937500,47.560001,46.062668,93770000
2018-06-04,47.910000,48.355000,47.837502,47.957500,46.447643,105064800
2018-06-05,48.267502,48.485001,48.090000,48.327499,46.805992,86264000
2018-06-06,48.407501,48.520000,47.980000,48.494999,46.968220,83734400
2018-06-07,48.535000,48.549999,48.084999,48.365002,46.842308,85388800
2018-06-08,47.792500,48.000000,47.442501,47.924999,46.416172,106627200
2018-06-11,47.837502,47.992500,47.552502,47.807499,46.302372,73234000
2018-06-12,47.847500,48.152500,47.787498,48.070000,46.556599,67644400
2018-06-13,48.105000,48.220001,47.610001,47.674999,46.174034,86553600
2018-06-14,47.887501,47.892502,47.555000,47.700001,46.198250,86440400
2018-06-15,47.507500,47.540001,47.064999,47.209999,45.723675,246876800
2018-06-18,46.970001,47.305000,46.799999,47.185001,45.699455,73939600
2018-06-19,46.285000,46.582500,45.862499,46.422501,44.960968,134314000
2018-06-20,46.587502,46.799999,46.432499,46.625000,45.157097,82514800
2018-06-21,46.812500,47.087502,46.235001,46.365002,44.905289,102847600
2018-06-22,46.529999,46.537498,46.174999,46.230000,44.774529,108801600
2018-06-25,45.849998,46.230000,45.182499,45.542500,44.108677,126652400
2018-06-26,45.747501,46.632500,45.634998,46.107498,44.655884,98276800
2018-06-27,46.307499,46.820000,46.007500,46.040001,44.590508,101141200
2018-06-28,46.025002,46.552502,45.950001,46.375000,44.914970,69460800
2018-06-29,46.572498,46.797501,45.727501,46.277500,44.820538,90950800
2018-07-02,45.955002,46.825001,45.855000,46.794998,45.321751,70925200
2018-07-03,46.947498,46.987499,45.884998,45.980000,44.532402,55819200
2018-07-05,46.314999,46.602501,46.070000,46.349998,44.890747,66416800
2018-07-06,46.355000,47.107498,46.299999,46.992500,45.513023,69940800
2018-07-09,47.375000,47.669998,47.325001,47.645000,46.144978,79026400
2018-07-10,47.677502,47.820000,47.544998,47.587502,46.089294,63756400
2018-07-11,47.125000,47.445000,46.902500,46.970001,45.491234,75326000
2018-07-12,47.382500,47.852501,47.327499,47.757500,46.253941,72164400
2018-07-13,47.770000,47.959999,47.724998,47.832500,46.326584,50055600
2018-07-16,47.880001,48.162498,47.605000,47.727501,46.224888,60172400
2018-07-17,47.437500,47.967499,47.299999,47.862499,46.355640,62138000
2018-07-18,47.945000,47.950001,47.482498,47.599998,46.101398,65573600
2018-07-19,47.422501,48.137501,47.422501,47.970001,46.459751,81147200
2018-07-20,47.945000,48.107498,47.542500,47.860001,46.353214,82704800
2018-07-23,47.669998,47.990002,47.389999,47.902500,46.394367,63957600
2018-07-24,48.112499,48.415001,48.012501,48.250000,46.730930,74791600
2018-07-25,48.264999,48.712502,48.107498,48.705002,47.171604,66839600
2018-07-26,48.652500,48.990002,48.402500,48.552502,47.023903,76304000
2018-07-27,48.747501,48.797501,47.525002,47.744999,46.241833,96096000
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.982750,84118000
2018-07-31,47.575001,48.035000,47.334999,47.572498,46.074760,157492000
2018-08-01,49.782501,50.439999,49.327499,50.375000,48.789028,271742800
2018-08-02,50.145000,52.095001,50.087502,51.847500,50.215172,249616000
2018-08-03,51.757500,52.185001,51.369999,51.997501,50.360447,133789600
2018-08-06,52.000000,52.312500,51.767502,52.267502,50.621956,101701600
2018-08-07,52.330002,52.375000,51.689999,51.777500,50.147373,102349600
2018-08-08,51.512501,51.952499,51.130001,51.812500,50.181278,90102000
2018-08-09,52.382500,52.445000,51.799999,52.220001,50.575943,93970400
2018-08-10,51.840000,52.275002,51.667500,51.882500,50.425297,98444800
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.750893,103563600
2018-08-14,52.540001,52.639999,52.064999,52.437500,50.964718,82992000
2018-08-15,52.305000,52.685001,52.082500,52.560001,51.083775,115230400
2018-08-16,52.937500,53.452499,52.867500,53.330002,51.832146,114001600
2018-08-17,53.360001,54.487499,53.290001,54.395000,52.867237,141708000
2018-08-20,54.525002,54.794998,53.777500,53.865002,52.352116,121150800
2018-08-21,54.200001,54.297501,53.507500,53.759998,52.250061,104639200
2018-08-22,53.525002,54.090000,53.459999,53.762501,52.252495,76072400
2018-08-23,53.662498,54.262501,53.650002,53.872501,52.359406,75532800
2018-08-24,54.150002,54.224998,53.777500,54.040001,52.522209,73905600
2018-08-27,54.287498,54.685001,54.082500,54.485001,52.954708,82100400
2018-08-28,54.752499,55.134998,54.730000,54.924999,53.382347,91107200
2018-08-29,55.037498,55.872501,54.852501,55.744999,54.179314,109019200
2018-08-30,55.812500,57.064999,55.599998,56.257500,54.677422,195175200
2018-08-31,56.627499,57.217499,56.500000,56.907501,55.309166,173360400
2018-09-04,57.102501,57.294998,56.657501,57.090000,55.486542,109560400
2018-09-05,57.247501,57.417500,56.275002,56.717499,55.124504,133332000
2018-09-06,56.557499,56.837502,55.325001,55.775002,54.208473,137160000
2018-09-07,55.462502,56.342499,55.177502,55.325001,53.771114,150479200
2018-09-10,55.237499,55.462502,54.117500,54.582500,53.049461,158066000
2018-09-11,54.502499,56.075001,54.139999,55.962502,54.390709,142996000
2018-09-12,56.235001,56.250000,54.959999,55.267502,53.715229,197114800
2018-09-13,55.880001,57.087502,55.642502,56.602501,55.012730,166825600
2018-09-14,56.437500,56.709999,55.630001,55.959999,54.388279,127997200
2018-09-17,55.537498,55.737499,54.317501,54.470001,52.940132,148780400
2018-09-18,54.447498,55.462502,54.279999,54.560001,53.027596,126286800
2018-09-19,54.625000,54.904999,53.825001,54.592499,53.059189,108495200
2018-09-20,55.060001,55.570000,54.787498,55.007500,53.462528,106435200
2018-09-21,55.195000,55.340000,54.322498,54.415001,52.886673,384986800
2018-09-24,54.205002,55.314999,54.157501,55.197498,53.647190,110773600
2018-09-25,54.937500,55.705002,54.924999,55.547501,53.987362,98217600
2018-09-26,55.250000,55.937500,54.939999,55.105000,53.557297,95938800
2018-09-27,55.955002,56.610001,55.884998,56.237499,54.657978,120724800
2018-09-28,56.197498,56.459999,56.005001,56.435001,54.849937,91717600
2018-10-01,56.987499,57.355000,56.587502,56.814999,55.219261,94403200
2018-10-02,56.812500,57.500000,56.657501,57.320000,55.710079,99152800
2018-10-03,57.512501,58.367500,57.445000,58.017502,56.387985,114619200
2018-10-04,57.695000,58.087502,56.682499,56.997501,55.396641,128168000
2018-10-05,56.990002,57.102501,55.145000,56.072498,54.497620,134322000
2018-10-08,55.552502,56.200001,55.049999,55.942501,54.371277,118655600
2018-10-09,55.910000,56.817501,55.562500,56.717499,55.124504,107564000
2018-10-10,56.365002,56.587502,54.012501,54.090000,52.570805,167962400
2018-10-11,53.630001,54.875000,53.080002,53.612499,52.106712,212497600
2018-10-12,55.105000,55.720001,54.209999,55.527500,53.967926,161351600
2018-10-15,55.290001,55.457500,54.317501,54.340000,52.813778,123164000
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.977646,116736000
2018-10-17,55.575001,55.660000,54.834999,55.297501,53.744381,91541600
2018-10-18,54.465000,54.935001,53.250000,54.005001,52.488186,130325200
2018-10-19,54.514999,55.314999,54.357498,54.827499,53.287582,132314800
2018-10-22,54.947498,55.840000,54.735001,55.162498,53.613182,115168400
2018-10-23,53.957500,55.812500,53.674999,55.682499,54.118568,155071200
2018-10-24,55.650002,56.057499,53.634998,53.772499,52.262215,163702000
2018-10-25,54.427502,55.345001,54.187500,54.950001,53.406643,119423200
2018-10-26,53.974998,55.047501,53.167500,54.075001,52.556217,189033600
2018-10-29,54.797501,54.922501,51.522499,53.060001,51.569733,183742000
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.827282,146640000
2018-10-31,54.220001,55.112499,54.154999,54.715000,53.178249,153435600
2018-11-01,54.762501,55.590000,54.202499,55.555000,53.994656,233292800
2018-11-02,52.387501,53.412498,51.357498,51.869999,50.413158,365314800
2018-11-05,51.075001,51.097500,49.542500,50.397499,48.982002,264654800
2018-11-06,50.480000,51.180000,50.422501,50.942501,49.511700,127531600
2018-11-07,51.492500,52.514999,51.032501,52.487499,51.013309,133697600
2018-11-08,52.494999,52.529999,51.687500,52.122501,50.835320,101450400
2018-11-09,51.387501,51.502499,50.562500,51.117500,49.855137,137463200
2018-11-12,49.750000,49.962502,48.447498,48.542500,47.343723,204542000
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.870705,187531600
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.546726,243204000
2018-11-15,47.097500,47.992500,46.724998,47.852501,46.670769,185915200
2018-11-16,47.625000,48.742500,47.365002,48.382500,47.187675,147713200
2018-11-19,47.500000,47.674999,46.247501,46.465000,45.317532,167701200
2018-11-20,44.592499,45.367500,43.877499,44.244999,43.152348,271300800
2018-11-21,44.932499,45.067501,44.137501,44.195000,43.103588,124496800
2018-11-23,43.735001,44.150002,43.025002,43.072498,42.008812,94496000
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.576923,179994000
2018-11-27,42.877499,43.692501,42.720001,43.560001,42.484268,165549600
2018-11-28,44.182499,45.322498,43.732498,45.235001,44.117905,184250000
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.778992,167080000
2018-11-30,45.072498,45.082500,44.257500,44.645000,43.542480,158126000
2018-12-03,46.115002,46.235001,45.302502,46.205002,45.063950,163210000
2018-12-04,45.237499,45.597500,44.067501,44.172501,43.081646,165377200
2018-12-06,42.939999,43.695000,42.605000,43.680000,42.601311,172393600
2018-12-07,43.372501,43.622501,42.075001,42.122501,41.082272,169126400
2018-12-10,41.250000,42.522499,40.832500,42.400002,41.352917,248104000
2018-12-11,42.915001,42.947498,41.750000,42.157501,41.116405,189126800
2018-12-12,42.599998,42.980000,42.255001,42.275002,41.231007,142510800
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.682083,127594400
2018-12-14,42.250000,42.270000,41.320000,41.369999,40.348351,162814800
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.972862,177151600
2018-12-18,41.345001,41.882500,41.097500,41.517502,40.492210,135366000
2018-12-19,41.500000,41.862499,39.772499,40.222500,39.229183,196189200
2018-12-20,40.099998,40.527500,38.825001,39.207500,38.239254,259092000
2018-12-21,39.215000,39.540001,37.407501,37.682499,36.751911,382978400
2018-12-24,37.037498,37.887501,36.647499,36.707500,35.800995,148676800
2018-12-26,37.075001,39.307499,36.680000,39.292500,38.322155,234330000
2018-12-27,38.959999,39.192501,37.517502,39.037498,38.073456,212468400
2018-12-28,39.375000,39.630001,38.637501,39.057499,38.092960,169165600
2018-12-31,39.632500,39.840000,39.119999,39.435001,38.461140,140014000
2019-01-02,38.722500,39.712502,38.557499,39.480000,38.505024,148158800
2019-01-03,35.994999,36.430000,35.500000,35.547501,34.669640,365248800
2019-01-04,36.132500,37.137501,35.950001,37.064999,36.149662,234428400
2019-01-07,37.174999,37.207500,36.474998,36.982498,36.069202,219111200
2019-01-08,37.389999,37.955002,37.130001,37.687500,36.756794,164101200
2019-01-09,37.822498,38.632500,37.407501,38.327499,37.380985,180396400
2019-01-10,38.125000,38.492500,37.715000,38.450001,37.500465,143122800
2019-01-11,38.220001,38.424999,37.877499,38.072498,37.132290,108092800
2019-01-14,37.712502,37.817501,37.305000,37.500000,36.573921,129756800
2019-01-15,37.567501,38.347500,37.512501,38.267502,37.322472,114843600
2019-01-16,38.270000,38.970001,38.250000,38.735001,37.778423,122278800
2019-01-17,38.549999,39.415001,38.314999,38.965000,38.002739,119284800
2019-01-18,39.375000,39.470001,38.994999,39.205002,38.236813,135004000
2019-01-22,39.102501,39.182499,38.154999,38.325001,37.378555,121576000
2019-01-23,38.537498,38.785000,37.924999,38.480000,37.529724,92522400
2019-01-24,38.527500,38.619999,37.935001,38.174999,37.232254,101766000
2019-01-25,38.869999,39.532501,38.580002,39.439999,38.466007,134142000
2019-01-28,38.947498,39.082500,38.415001,39.075001,38.110027,104768400
2019-01-29,39.062500,39.532501,38.527500,38.669998,37.715031,166348800
2019-01-30,40.812500,41.537498,40.057499,41.312500,40.292267,244439200
2019-01-31,41.527500,42.250000,41.139999,41.610001,40.582428,162958400
2019-02-01,41.740002,42.244999,41.482498,41.630001,40.601936,130672400
2019-02-04,41.852501,42.915001,41.820000,42.812500,41.755226,125982000
2019-02-05,43.215000,43.770000,43.087502,43.544998,42.469643,144406400
2019-02-06,43.662498,43.892502,43.212502,43.560001,42.484268,112958400
2019-02-07,43.099998,43.485001,42.584999,42.735001,41.679646,126966800
2019-02-08,42.247501,42.665001,42.105000,42.602501,41.728615,95280000
2019-02-11,42.762501,42.802502,42.312500,42.357498,41.488640,83973600
2019-02-12,42.525002,42.750000,42.424999,42.722500,41.846161,89134000
2019-02-13,42.847500,43.119999,42.480000,42.544998,41.672295,89960800
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.824120,87342800
2019-02-15,42.812500,42.924999,42.437500,42.605000,41.731060,98507200
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.855953,75891200
2019-02-20,42.797501,43.330002,42.747501,43.007500,42.125313,104457600
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.887783,68998800
2019-02-22,42.895000,43.250000,42.845001,43.242500,42.355495,75652800
2019-02-25,43.540001,43.967499,43.487499,43.557499,42.664028,87493600
2019-02-26,43.427502,43.825001,43.292500,43.582500,42.688511,68280800
2019-02-27,43.302502,43.750000,43.182499,43.717499,42.820747,111341600
2019-02-28,43.580002,43.727501,43.230000,43.287498,42.399570,112861600
2019-03-01,43.570000,43.787498,43.222500,43.742500,42.845234,103544800
2019-03-04,43.922501,44.437500,43.492500,43.962502,43.060719,109744800
2019-03-05,43.985001,44.000000,43.634998,43.882500,42.982357,78949600
2019-03-06,43.667500,43.872501,43.485001,43.630001,42.735043,83241600
2019-03-07,43.467499,43.610001,43.005001,43.125000,42.240398,99185600
2019-03-08,42.580002,43.267502,42.375000,43.227501,42.340797,95997600
2019-03-11,43.872501,44.779999,43.837502,44.724998,43.807579,128044000
2019-03-12,45.000000,45.667500,44.842499,45.227501,44.299774,129870400
2019-03-13,45.562500,45.825001,45.230000,45.427502,44.495667,124130000
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.990303,94318000
2019-03-15,46.212502,46.832500,45.935001,46.529999,45.575550,156171600
2019-03-18,46.450001,47.097500,46.447498,47.005001,46.040817,104879200
2019-03-19,47.087502,47.247501,46.480000,46.632500,45.675953,126585600
2019-03-20,46.557499,47.372501,46.182499,47.040001,46.075096,124140800
2019-03-21,47.505001,49.082500,47.452499,48.772499,47.772057,204136800
2019-03-22,48.834999,49.422501,47.695000,47.762501,46.782772,169630800
2019-03-25,47.877499,47.994999,46.650002,47.185001,46.217113,175381200
2019-03-26,47.915001,48.220001,46.145000,46.697498,45.739620,199202000
2019-03-27,47.187500,47.439999,46.637501,47.117500,46.151005,119393600
2019-03-28,47.237499,47.389999,46.882500,47.180000,46.212219,83121600
2019-03-29,47.457500,47.520000,47.134998,47.487499,46.513416,94256000
2019-04-01,47.910000,47.919998,47.095001,47.810001,46.829304,111448000
2019-04-02,47.772499,48.615002,47.762501,48.505001,47.510036,91062800
2019-04-03,48.312500,49.125000,48.287498,48.837502,47.835732,93087200
2019-04-04,48.697498,49.092499,48.285000,48.922501,47.918972,76457200
2019-04-05,49.112499,49.275002,48.982498,49.250000,48.239758,74106400
